id,email_normalized,message_bounce,name,complete_name,lang,tz,comment,active,type,street,street2,city,country_id/id,partner_latitude,partner_longitude,email,phone,mobile,company_id/id,color,partner_share,commercial_company_name,company_name,contact_address_complete,signup_type,calendar_last_notif_ack,team_id/id,partner_gid,ocn_token,debit_limit,invoice_warn,supplier_rank,customer_rank,picking_warn,purchase_warn,sale_warn,followup_reminder_type,x_studio_vat_registration_status,x_studio_svat_registration_status,x_studio_bank_guarantee_amount,x_studio_payment_method
res_partner_test_1773891759836_att_arch_archived_att,test.1773891759836@test.example.com,0,[TEST-1773891759836]-ATT-ARCH Archived Att Employee,[TEST-1773891759836]-ATT-ARCH Archived Att Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773891759836@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 03:42:57,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773891782840_att_edge_attendance_e,test.1773891782840@test.example.com,0,[TEST-1773891782840]-ATT-EDGE Attendance Edge Employee,[TEST-1773891782840]-ATT-EDGE Attendance Edge Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773891782840@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 03:43:21,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773891787840_att_arch_archived_att,test.1773891787840@test.example.com,0,[TEST-1773891787840]-ATT-ARCH Archived Att Employee,[TEST-1773891787840]-ATT-ARCH Archived Att Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773891787840@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 03:43:25,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773891827815_att_edge_attendance_e,test.1773891827815@test.example.com,0,[TEST-1773891827815]-ATT-EDGE Attendance Edge Employee,[TEST-1773891827815]-ATT-EDGE Attendance Edge Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773891827815@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 03:44:05,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773891850471_att_edge_attendance_e,test.1773891850471@test.example.com,0,[TEST-1773891850471]-ATT-EDGE Attendance Edge Employee,[TEST-1773891850471]-ATT-EDGE Attendance Edge Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773891850471@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 03:44:28,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773892147235_att_emp_attendance_em,test.1773892147235@test.example.com,0,[TEST-1773892147235]-ATT-EMP Attendance Employee,[TEST-1773892147235]-ATT-EMP Attendance Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773892147235@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 03:49:25,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773892169859_att_emp_attendance_em,test.1773892169859@test.example.com,0,[TEST-1773892169859]-ATT-EMP Attendance Employee,[TEST-1773892169859]-ATT-EMP Attendance Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773892169859@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 03:49:48,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773892210401_att_emp_attendance_em,test.1773892210401@test.example.com,0,[TEST-1773892210401]-ATT-EMP Attendance Employee,[TEST-1773892210401]-ATT-EMP Attendance Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773892210401@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 03:50:28,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773892233023_att_emp_attendance_em,test.1773892233023@test.example.com,0,[TEST-1773892233023]-ATT-EMP Attendance Employee,[TEST-1773892233023]-ATT-EMP Attendance Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773892233023@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 03:50:51,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773892273035_att_emp_attendance_em,test.1773892273035@test.example.com,0,[TEST-1773892273035]-ATT-EMP Attendance Employee,[TEST-1773892273035]-ATT-EMP Attendance Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773892273035@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 03:51:31,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773892298699_att_emp_attendance_em,test.1773892298699@test.example.com,0,[TEST-1773892298699]-ATT-EMP Attendance Employee,[TEST-1773892298699]-ATT-EMP Attendance Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773892298699@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 03:51:56,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773892670875_att_emp_attendance_em,test.1773892670875@test.example.com,0,[TEST-1773892670875]-ATT-EMP Attendance Employee,[TEST-1773892670875]-ATT-EMP Attendance Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773892670875@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 03:58:08,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773892708034_att_emp_attendance_em,test.1773892708034@test.example.com,0,[TEST-1773892708034]-ATT-EMP Attendance Employee,[TEST-1773892708034]-ATT-EMP Attendance Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773892708034@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 03:58:46,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773892751993_att_emp_attendance_em,test.1773892751993@test.example.com,0,[TEST-1773892751993]-ATT-EMP Attendance Employee,[TEST-1773892751993]-ATT-EMP Attendance Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773892751993@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 03:59:30,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773892798341_att_emp_attendance_em,test.1773892798341@test.example.com,0,[TEST-1773892798341]-ATT-EMP Attendance Employee,[TEST-1773892798341]-ATT-EMP Attendance Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773892798341@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 04:00:16,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773892820414_att_edge_attendance_e,test.1773892820414@test.example.com,0,[TEST-1773892820414]-ATT-EDGE Attendance Edge Employee,[TEST-1773892820414]-ATT-EDGE Attendance Edge Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773892820414@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 04:00:38,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773892857651_att_edge_attendance_e,test.1773892857651@test.example.com,0,[TEST-1773892857651]-ATT-EDGE Attendance Edge Employee,[TEST-1773892857651]-ATT-EDGE Attendance Edge Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773892857651@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 04:01:15,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773892895975_att_edge_attendance_e,test.1773892895975@test.example.com,0,[TEST-1773892895975]-ATT-EDGE Attendance Edge Employee,[TEST-1773892895975]-ATT-EDGE Attendance Edge Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773892895975@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 04:01:53,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773892933014_att_edge_attendance_e,test.1773892933014@test.example.com,0,[TEST-1773892933014]-ATT-EDGE Attendance Edge Employee,[TEST-1773892933014]-ATT-EDGE Attendance Edge Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773892933014@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 04:02:31,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773892971493_att_edge_attendance_e,test.1773892971493@test.example.com,0,[TEST-1773892971493]-ATT-EDGE Attendance Edge Employee,[TEST-1773892971493]-ATT-EDGE Attendance Edge Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773892971493@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 04:03:09,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773892975566_att_arch_archived_att,test.1773892975566@test.example.com,0,[TEST-1773892975566]-ATT-ARCH Archived Att Employee,[TEST-1773892975566]-ATT-ARCH Archived Att Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773892975566@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 04:03:13,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773893014133_att_edge_attendance_e,test.1773893014133@test.example.com,0,[TEST-1773893014133]-ATT-EDGE Attendance Edge Employee,[TEST-1773893014133]-ATT-EDGE Attendance Edge Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773893014133@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 04:03:52,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773893018442_att_arch_archived_att,test.1773893018442@test.example.com,0,[TEST-1773893018442]-ATT-ARCH Archived Att Employee,[TEST-1773893018442]-ATT-ARCH Archived Att Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773893018442@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 04:03:56,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773893058370_att_edge_attendance_e,test.1773893058370@test.example.com,0,[TEST-1773893058370]-ATT-EDGE Attendance Edge Employee,[TEST-1773893058370]-ATT-EDGE Attendance Edge Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773893058370@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 04:04:36,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773893095582_att_edge_attendance_e,test.1773893095582@test.example.com,0,[TEST-1773893095582]-ATT-EDGE Attendance Edge Employee,[TEST-1773893095582]-ATT-EDGE Attendance Edge Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773893095582@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 04:05:13,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773894078917_att_emp_attendance_em,test.1773894078917@test.example.com,0,[TEST-1773894078917]-ATT-EMP Attendance Employee,[TEST-1773894078917]-ATT-EMP Attendance Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773894078917@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 04:21:38,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773894102278_att_edge_attendance_e,,0,[TEST-1773894102278]-ATT-EDGE Attendance Edge Employee,[TEST-1773894102278]-ATT-EDGE Attendance Edge Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 04:24:03,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773894182186_att_arch_archived_att,test.1773894182186@test.example.com,0,[TEST-1773894182186]-ATT-ARCH Archived Att Employee,[TEST-1773894182186]-ATT-ARCH Archived Att Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773894182186@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 04:23:21,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773894584040_att_emp_attendance_em,test.1773894584041@test.example.com,0,[TEST-1773894584040]-ATT-EMP Attendance Employee,[TEST-1773894584040]-ATT-EMP Attendance Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773894584041@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 04:30:03,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773894653418_att_emp_attendance_em,test.1773894653419@test.example.com,0,[TEST-1773894653418]-ATT-EMP Attendance Employee,[TEST-1773894653418]-ATT-EMP Attendance Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773894653419@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 04:31:13,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773894725214_att_emp_attendance_em,test.1773894725214@test.example.com,0,[TEST-1773894725214]-ATT-EMP Attendance Employee,[TEST-1773894725214]-ATT-EMP Attendance Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773894725214@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 04:32:25,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773894797231_att_emp_attendance_em,test.1773894797231@test.example.com,0,[TEST-1773894797231]-ATT-EMP Attendance Employee,[TEST-1773894797231]-ATT-EMP Attendance Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773894797231@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 04:33:37,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773894871827_att_emp_attendance_em,test.1773894871827@test.example.com,0,[TEST-1773894871827]-ATT-EMP Attendance Employee,[TEST-1773894871827]-ATT-EMP Attendance Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773894871827@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 04:34:50,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773894941773_att_emp_attendance_em,test.1773894941773@test.example.com,0,[TEST-1773894941773]-ATT-EMP Attendance Employee,[TEST-1773894941773]-ATT-EMP Attendance Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773894941773@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 04:36:02,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773895035715_att_arch_archived_att,test.1773895035715@test.example.com,0,[TEST-1773895035715]-ATT-ARCH Archived Att Employee,[TEST-1773895035715]-ATT-ARCH Archived Att Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773895035715@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 04:37:33,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773895372944_att_emp_attendance_em,test.1773895372944@test.example.com,0,[TEST-1773895372944]-ATT-EMP Attendance Employee,[TEST-1773895372944]-ATT-EMP Attendance Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773895372944@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 04:43:10,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773895440840_att_emp_attendance_em,test.1773895440840@test.example.com,0,[TEST-1773895440840]-ATT-EMP Attendance Employee,[TEST-1773895440840]-ATT-EMP Attendance Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773895440840@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 04:44:18,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773895508951_att_emp_attendance_em,test.1773895508951@test.example.com,0,[TEST-1773895508951]-ATT-EMP Attendance Employee,[TEST-1773895508951]-ATT-EMP Attendance Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773895508951@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 04:45:26,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773895576507_att_emp_attendance_em,test.1773895576507@test.example.com,0,[TEST-1773895576507]-ATT-EMP Attendance Employee,[TEST-1773895576507]-ATT-EMP Attendance Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773895576507@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 04:46:34,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773895645564_att_emp_attendance_em,test.1773895645564@test.example.com,0,[TEST-1773895645564]-ATT-EMP Attendance Employee,[TEST-1773895645564]-ATT-EMP Attendance Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773895645564@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 04:47:44,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773895716588_att_emp_attendance_em,test.1773895716588@test.example.com,0,[TEST-1773895716588]-ATT-EMP Attendance Employee,[TEST-1773895716588]-ATT-EMP Attendance Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773895716588@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 04:48:54,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773895786250_att_edge_attendance_e,test.1773895786250@test.example.com,0,[TEST-1773895786250]-ATT-EDGE Attendance Edge Employee,[TEST-1773895786250]-ATT-EDGE Attendance Edge Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773895786250@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 04:50:04,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
res_partner_test_1773895865009_att_arch_archived_att,test.1773895865009@test.example.com,0,[TEST-1773895865009]-ATT-ARCH Archived Att Employee,[TEST-1773895865009]-ATT-ARCH Archived Att Employee,en_US,Asia/Colombo,,1,contact,,,,,0.0,0.0,test.1773895865009@test.example.com,,,seed_master_data_and_settings.company_jinasena_pvt_ltd,0,1,,,,,2026-03-19 04:51:23,,0,,0.0,no-message,0,0,no-message,no-message,no-message,automatic,VAT Not Registered,SVAT Nor Registered,0.0,
